a10,id_lote_g6,g7_1,g10_1,g10_2,g10_3,g10_4,g10_5,g10_c_1,g10_c_2,g10_c_3,g10_c_4,g10_c_5,g9_1,g9_2,g9_3,g9_4,g9_5,g12_c_1,g12_c_2,g12_c_3,g12_c_4,g12_c_5,g12_u_1,g12_u_2,g12_u_3,g12_u_4,g12_u_5,g12_ua_1,g12_ua_2,g12_ua_3,g12_ua_4,g12_ua_5,g12_1_1,g12_1_2,g12_1_3,g12_1_4,g12_1_5,K2O_1,K2O_2,K2O_3,K2O_4,K2O_5,Ntotal_1,Ntotal_2,Ntotal_3,Ntotal_4,Ntotal_5,Namoniacal_1,Namoniacal_2,Namoniacal_3,Namoniacal_4,Namoniacal_5,Nnitrico_1,Nnitrico_2,Nnitrico_3,Nnitrico_4,Nnitrico_5,Nureico_1,Nureico_2,Nureico_3,Nureico_4,Nureico_5,P2O5_1,P2O5_2,P2O5_3,P2O5_4,P2O5_5,Tipo_Nivel_0_1,Tipo_Nivel_0_2,Tipo_Nivel_0_3,Tipo_Nivel_0_4,Tipo_Nivel_0_5,Tipo_Nivel_1_1,Tipo_Nivel_1_2,Tipo_Nivel_1_3,Tipo_Nivel_1_4,Tipo_Nivel_1_5,Tipo_Nivel_2_1,Tipo_Nivel_2_2,Tipo_Nivel_2_3,Tipo_Nivel_2_4,Tipo_Nivel_2_5,Tipo_Fertilizacion_1,Tipo_Fertilizacion_2,Tipo_Fertilizacion_3,Tipo_Fertilizacion_4,Tipo_Fertilizacion_5,Marca_1,Marca_2,Marca_3,Marca_4,Marca_5,row,cantidad_litros_ha_1,cantidad_litros_ha_2,cantidad_litros_ha_3,cantidad_litros_ha_4,cantidad_litros_ha_5,cantidad_kilos_ha_1,cantidad_kilos_ha_2,cantidad_kilos_ha_3,cantidad_kilos_ha_4,cantidad_kilos_ha_5,ax_2,a11,a12,a12a,a13,f4_1,f5_1,_merge
RS3004,1,1,urea,cloruro,sulfato,,,Urea,KCl,Sulfato de Amonio,,,1,2,3,,,2,1.5,1,,,Bultos,Bultos,Bultos,,,,,,,,50,50,50,,,0,,,,,46,,,,,0,,,,,0,,,,,46,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,1,,,,,,100,75,50,,,lote la morena,Tolima,ESPINAL,,73268002,oryzica 1,1,Matched (3)
RS3004,1,2,urea,cloruro,sulfato,,,Urea,KCl,Sulfato de Amonio,,,1,2,3,,,1.5,2,2,,,Bultos,Bultos,Bultos,,,,,,,,50,50,50,,,0,,,,,46,,,,,0,,,,,0,,,,,46,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,2,,,,,,75,100,100,,,lote la morena,Tolima,ESPINAL,,73268002,oryzica 1,1,Matched (3)
RS3004,1,3,0,sulfato,sulfato,cloruro,,No definido,Sulfato de Amonio,Sulfato de Amonio,KCl,,1,2,3,4,,,,,,,Bultos,Bultos,Bultos,Bultos,,,,,,,0,50,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,lote la morena,Tolima,ESPINAL,,73268002,oryzica 1,1,Matched (3)
RS3004,1,4,triple 18,,,,,Triple 18,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,4,,,,,,150,,,,,lote la morena,Tolima,ESPINAL,,73268002,oryzica 1,1,Matched (3)
RS3004,1,5,triple0 18,,,,,Triple 18,,,,,1,,,,,,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,5,,,,,,,,,,,lote la morena,Tolima,ESPINAL,,73268002,oryzica 1,1,Matched (3)
RS3004,1,6,triple 18,,,,,Triple 18,,,,,1,,,,,1,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,6,,,,,,50,,,,,lote la morena,Tolima,ESPINAL,,73268002,oryzica 1,1,Matched (3)
RS3004,1,7,0.79,,,,,0.79,,,,,1,,,,,,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,lote la morena,Tolima,ESPINAL,,73268002,oryzica 1,1,Matched (3)
RS3005,1,1,triple 18,,,,,Triple 18,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,1,,,,,,200,,,,,el recuerdo,Tolima,ESPINAL,,73268008,Fedearroz 67,8,Matched (3)
RS3005,1,2,triple 18,,,,,Triple 18,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,2,,,,,,200,,,,,el recuerdo,Tolima,ESPINAL,,73268008,Fedearroz 67,8,Matched (3)
RS3005,1,3,sulfato de amonio,,,,,Sulfato de Amonio,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,150,,,,,el recuerdo,Tolima,ESPINAL,,73268008,Fedearroz 67,8,Matched (3)
RS3005,1,4,urea,,,,,Urea,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,0,,,,,46,,,,,0,,,,,0,,,,,46,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,4,,,,,,150,,,,,el recuerdo,Tolima,ESPINAL,,73268008,Fedearroz 67,8,Matched (3)
RS3006,1,1,triple 18,sulfato de amonio,,,,Triple 18,Sulfato de Amonio,,,,1,2,,,,3,1,,,,Bultos,Bultos,,,,,,,,,50,50,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,1,,,,,,150,50,,,,los altares,Tolima,ESPINAL,,73268026,Fedearroz 2020,30,Matched (3)
RS3006,1,2,triple 18,sulfato de amonio,,,,Triple 18,Sulfato de Amonio,,,,1,2,,,,2,2,,,,Bultos,Bultos,,,,,,,,,50,50,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,2,,,,,,100,100,,,,los altares,Tolima,ESPINAL,,73268026,Fedearroz 2020,30,Matched (3)
RS3006,1,3,etapa tres,,,,,(Nutrimon) Ecofertil fase 3,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,150,,,,,los altares,Tolima,ESPINAL,,73268026,Fedearroz 2020,30,Matched (3)
RS3006,1,4,amidas,,,,,YaraVera AMIDAS,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,0,,,,,40,,,,,5,,,,,0,,,,,35,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,YARA,,,,,4,,,,,,150,,,,,los altares,Tolima,ESPINAL,,73268026,Fedearroz 2020,30,Matched (3)
RS3006,1,5,0,,,,,No definido,,,,,1,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,los altares,Tolima,ESPINAL,,73268026,Fedearroz 2020,30,Matched (3)
RS3007,1,1,triple 18,,,,,Triple 18,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,1,,,,,,200,,,,,la fortuna,Tolima,GUAMO,,73319022,Fedearroz 2020,25,Matched (3)
RS3008,2,1,fosforo,triple 18,sam,saakon zinc,,Fosforo,Triple 18,Sulfato de amonio SAM,Sakon Zinc,,1,2,3,4,,2,2,1,1,,Bultos,Bultos,Bultos,Bultos,,,,,,,50,50,50,50,,0,18,,0,,0,18,,0,,0,7,,0,,0,0,,0,,0,11,,0,,26,18,,3,,Fertilizante edafico,Fertilizante edafico,,Fertilizante edafico,,Fertilizante quimico,Fertilizante quimico,,Fertilizante quimico,,Fertilizante quimico,Fertilizante quimico,,Fertilizante quimico,,Fertilizacion edafica,Fertilizacion edafica,,Fertilizacion edafica,,MINERAGRO SA,NUTRIMON,,SAKONAGRICULTURA,,1,,,,,,100,100,50,50,,las palmas,Tolima,GUAMO,,73319002,Fedearroz 2020,9,Matched (3)
RS3008,2,2,maiz desarrollo,esen,,,,FertiCROP MAÍZ Desarrollo,Esteem 35 WP,,,,1,2,,,,3,1,,,,Bultos,Bultos,,,,,,,,,50,50,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,Insecticida,,,,,Agroquimico,,,,,Agroquimico,,,,,Agroquimico,,,,,YALENT,,,,2,,,,,,150,50,,,,las palmas,Tolima,GUAMO,,73319002,Fedearroz 2020,9,Matched (3)
RS3008,2,3,maiz desarrollo,sacon de magnesio,,,,FertiCROP MAÍZ Desarrollo,Sakon Magnesio,,,,1,2,,,,3,1,,,,Bultos,Bultos,,,,,,,,,50,50,,,,,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,SAKONAGRICULTURA,,,,3,,,,,,150,50,,,,las palmas,Tolima,GUAMO,,73319002,Fedearroz 2020,9,Matched (3)
RS3008,2,4,amidas,sam,kcl,,,YaraVera AMIDAS,Sulfato de amonio SAM,KCl,,,1,2,3,,,2,1,1,,,Bultos,Bultos,Bultos,,,,,,,,50,50,50,,,0,,,,,40,,,,,5,,,,,0,,,,,35,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,YARA,,,,,4,,,,,,100,50,50,,,las palmas,Tolima,GUAMO,,73319002,Fedearroz 2020,9,Matched (3)
RS3008,2,5,fase 3,,,,,(Nutrimon) Ecofertil fase 3,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,150,,,,,las palmas,Tolima,GUAMO,,73319002,Fedearroz 2020,9,Matched (3)
RS3009,1,1,triple 18,,,,,Triple 18,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,1,,,,,,200,,,,,el pensamiento,Tolima,ESPINAL,,73268002,Fedearroz 2020,5,Matched (3)
RS3009,1,2,trilple 18,,,,,Triple 18,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,2,,,,,,200,,,,,el pensamiento,Tolima,ESPINAL,,73268002,Fedearroz 2020,5,Matched (3)
RS3009,1,3,sulfato de amonio,,,,,Sulfato de Amonio,,,,,1,,,,,5,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,250,,,,,el pensamiento,Tolima,ESPINAL,,73268002,Fedearroz 2020,5,Matched (3)
RS3009,1,4,nitroesten,,,,,NITRO XTEND® 46 N,,,,,1,,,,,3.5,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,175,,,,,el pensamiento,Tolima,ESPINAL,,73268002,Fedearroz 2020,5,Matched (3)
RS3009,1,5,amidas,,,,,YaraVera AMIDAS,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,0,,,,,40,,,,,5,,,,,0,,,,,35,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,YARA,,,,,5,,,,,,150,,,,,el pensamiento,Tolima,ESPINAL,,73268002,Fedearroz 2020,5,Matched (3)
RS3010,1,1,cloruro de potasio,uria,sulfato,,,KCl,Urea,Sulfato de Amonio,,,1,2,3,,,2,2,1,,,Bultos,Bultos,Bultos,,,,,,,,50,50,50,,,,0,,,,,46,,,,,0,,,,,0,,,,,46,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,1,,,,,,100,100,50,,,san felipe,Tolima,ESPINAL,,73268022,Fedearroz 67,4,Matched (3)
RS3010,1,2,sulfato,cliruro de potasio,nitroextend,,,Sulfato de Amonio,KCl,NITRO XTEND® 46 N,,,1,2,3,,,1.5,1.5,2,,,Bultos,Bultos,Bultos,,,,,,,,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,75,75,100,,,san felipe,Tolima,ESPINAL,,73268022,Fedearroz 67,4,Matched (3)
RS3010,1,3,sulfato,amidas,,,,Sulfato de Amonio,YaraVera AMIDAS,,,,1,2,,,,4,1,,,,Bultos,Bultos,,,,,,,,,50,50,,,,,0,,,,,40,,,,,5,,,,,0,,,,,35,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,YARA,,,,3,,,,,,200,50,,,,san felipe,Tolima,ESPINAL,,73268022,Fedearroz 67,4,Matched (3)
RS3010,1,4,uria,,,,,Urea,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,0,,,,,46,,,,,0,,,,,0,,,,,46,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,4,,,,,,200,,,,,san felipe,Tolima,ESPINAL,,73268022,Fedearroz 67,4,Matched (3)
RS3012,1,1,nativo,lineares,,,,Nativo,Linear SL,,,,1,2,,,,2.5,1,,,,Litros,Litros,,,,centimetro cubicos,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5,1,,,,,,,,,europa,Tolima,ESPINAL,,73268012,Fedearroz 67,7.5,Matched (3)
RS3012,1,2,nativo,lineare,,,,Nativo,Linear SL,,,,1,2,,,,.5,1.5,,,,Litros,Litros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,.5,1.5,,,,,,,,,europa,Tolima,ESPINAL,,73268012,Fedearroz 67,7.5,Matched (3)
RS3012,1,3,vitane,progil,,,,Dithane,Triple 15,,,,1,2,,,,3,100,,,,Kilos,Gramos,,,,,gramos por hectaria,,,,,1.5,,,,,15,,,,,15,,,,,10.3,,,,,4.7,,,,,0,,,,,15,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,3,,,,,,3,.1,,,,europa,Tolima,ESPINAL,,73268012,Fedearroz 67,7.5,Matched (3)
RS3013,1,1,radiclar,triple 15,,,,Radical 80 WG,Triple 15,,,,1,2,,,,4,4,,,,Bultos,Bultos,,,,,,,,,50,50,,,,0,15,,,,0,15,,,,0,10.3,,,,0,4.7,,,,0,0,,,,0,15,,,,Fungicida,Fertilizante edafico,,,,Agroquimico,Fertilizante quimico,,,,Agroquimico,Fertilizante quimico,,,,Agroquimico,Fertilizacion edafica,,,,ADAMA,NUTRIMON,,,,1,,,,,,200,200,,,,las colonias,Tolima,ESPINAL,,73268005,Fedearroz 67,30,Matched (3)
RS3013,1,2,sulfato,urea,fase tres,,,Sulfato de Amonio,Urea,(Nutrimon) Ecofertil fase 3,,,1,2,3,,,4,2,4,,,Bultos,Bultos,Bultos,,,,,,,,50,50,50,,,,0,,,,,46,,,,,0,,,,,0,,,,,46,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,2,,,,,,200,100,200,,,las colonias,Tolima,ESPINAL,,73268005,Fedearroz 67,30,Matched (3)
RS3013,1,3,crosmais desarrollo,,,,,FertiCROP MAÍZ Desarrollo,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,200,,,,,las colonias,Tolima,ESPINAL,,73268005,Fedearroz 67,30,Matched (3)
RS3014,1,1,triple 18,,,,,Triple 18,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,1,,,,,,150,,,,,franconia,Tolima,ESPINAL,,73268025,Fedearroz 2020,3,Matched (3)
RS3014,1,2,triple 18,,,,,Triple 18,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,2,,,,,,150,,,,,franconia,Tolima,ESPINAL,,73268025,Fedearroz 2020,3,Matched (3)
RS3014,1,3,fase tres,,,,,(Nutrimon) Ecofertil fase 3,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,150,,,,,franconia,Tolima,ESPINAL,,73268025,Fedearroz 2020,3,Matched (3)
RS3014,1,4,nitroesten,,,,,NITRO XTEND® 46 N,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,150,,,,,franconia,Tolima,ESPINAL,,73268025,Fedearroz 2020,3,Matched (3)
RS3015,1,1,triple 18,,,,,Triple 18,,,,,1,,,,,1,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,1,,,,,,50,,,,,vichos,Tolima,ESPINAL,,73268009,FL Fedearroz 68,2,Matched (3)
RS3015,1,2,triple 15,enmienda de calcio,,,,Triple 15,Cal Dolomita,,,,1,2,,,,2,75,,,,Bultos,Litros,,,,,,,,,50,,,,,15,0,,,,15,0,,,,10.3,0,,,,4.7,0,,,,0,0,,,,15,0,,,,Fertilizante edafico,Fertilizante edafico,,,,Fertilizante quimico,Fertilizante quimico,,,,Fertilizante quimico,Fertilizante quimico,,,,Fertilizacion edafica,Fertilizacion edafica,,,,NUTRIMON,ABONAMOS,,,,2,,75,,,,100,,,,,vichos,Tolima,ESPINAL,,73268009,FL Fedearroz 68,2,Matched (3)
RS3015,1,3,triple 15,,,,,Triple 15,,,,,1,,,,,1,,,,,Bultos,,,,,,,,,,50,,,,,15,,,,,15,,,,,10.3,,,,,4.7,,,,,0,,,,,15,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,3,,,,,,50,,,,,vichos,Tolima,ESPINAL,,73268009,FL Fedearroz 68,2,Matched (3)
RS3015,1,4,fosfato,,,,,Fosfato de calcio,,,,,1,,,,,1,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,50,,,,,vichos,Tolima,ESPINAL,,73268009,FL Fedearroz 68,2,Matched (3)
RS3015,1,5,fosfato,,,,,Fosfato de calcio,,,,,1,,,,,1,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,50,,,,,vichos,Tolima,ESPINAL,,73268009,FL Fedearroz 68,2,Matched (3)
RS3016,1,1,desarrollo,triple 18,,,triple 18,Desarrollo - Campofert,Triple 18,,,Triple 18,1,2,,,,4,3,,,3,Bultos,Bultos,,,Bultos,,,,,,50,50,,,50,,18,,,18,,18,,,18,,7,,,7,,0,,,0,,11,,,11,,18,,,18,,Fertilizante edafico,,,Fertilizante edafico,,Fertilizante quimico,,,Fertilizante quimico,,Fertilizante quimico,,,Fertilizante quimico,,Fertilizacion edafica,,,Fertilizacion edafica,,NUTRIMON,,,NUTRIMON,1,,,,,,200,150,,,150,casa vieja,Tolima,GUAMO,,73319037,Fedearroz 67,5,Matched (3)
RS3016,1,2,amidas,,,,,YaraVera AMIDAS,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,0,,,,,40,,,,,5,,,,,0,,,,,35,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,YARA,,,,,2,,,,,,150,,,,,casa vieja,Tolima,GUAMO,,73319037,Fedearroz 67,5,Matched (3)
RS3016,1,3,nitrimax,,,,,Nitromax,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,10,,,,,30,,,,,0,,,,,0,,,,,0,,,,,10,,,,,Fertilizante foliar,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion foliar,,,,,FARMAGRO,,,,,3,,,,,,150,,,,,casa vieja,Tolima,GUAMO,,73319037,Fedearroz 67,5,Matched (3)
RS3016,1,4,ditane,,,,,Dithane,,,,,1,,,,,1,,,,,Kilos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,1,,,,,casa vieja,Tolima,GUAMO,,73319037,Fedearroz 67,5,Matched (3)
RS3017,1,1,triple 18,,,,,Triple 18,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,1,,,,,,200,,,,,lote la envidia,Tolima,GUAMO,,73319011,Fedearroz ibis,1,Matched (3)
RS3017,1,2,sulfato de amonio,,,,,Sulfato de Amonio,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,200,,,,,lote la envidia,Tolima,GUAMO,,73319011,Fedearroz ibis,1,Matched (3)
RS3017,1,3,triple 18,,,,,Triple 18,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,18,,,,,18,,,,,7,,,,,0,,,,,11,,,,,18,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,3,,,,,,200,,,,,lote la envidia,Tolima,GUAMO,,73319011,Fedearroz ibis,1,Matched (3)
RS3017,1,4,sulfato de amonio,,,,,Sulfato de Amonio,,,,,1,,,,,4,,,,,Bultos,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,200,,,,,lote la envidia,Tolima,GUAMO,,73319011,Fedearroz ibis,1,Matched (3)
RS3018,1,1,triple 18,urea,,,,Triple 18,Urea,,,,1,2,,,,4,3,,,,Bultos,Bultos,,,,,,,,,50,50,,,,18,0,,,,18,46,,,,7,0,,,,0,0,,,,11,46,,,,18,0,,,,Fertilizante edafico,Fertilizante edafico,,,,Fertilizante quimico,Fertilizante quimico,,,,Fertilizante quimico,Fertilizante quimico,,,,Fertilizacion edafica,Fertilizacion edafica,,,,NUTRIMON,NUTRIMON,,,,1,,,,,,200,150,,,,san joaquin,Tolima,GUAMO,,73319011,Fedearroz 67,1,Matched (3)
RS3018,1,2,nitroesten,fase tres,,,,NITRO XTEND® 46 N,(Nutrimon) Ecofertil fase 3,,,,1,2,,,,3,4,,,,Bultos,Bultos,,,,,,,,,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,150,200,,,,san joaquin,Tolima,GUAMO,,73319011,Fedearroz 67,1,Matched (3)
RS3018,1,3,amidas,,,,,YaraVera AMIDAS,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,0,,,,,40,,,,,5,,,,,0,,,,,35,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,YARA,,,,,3,,,,,,150,,,,,san joaquin,Tolima,GUAMO,,73319011,Fedearroz 67,1,Matched (3)
RS3018,1,4,amidas,,,,,YaraVera AMIDAS,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,0,,,,,40,,,,,5,,,,,0,,,,,35,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,YARA,,,,,4,,,,,,150,,,,,san joaquin,Tolima,GUAMO,,73319011,Fedearroz 67,1,Matched (3)
RS3018,1,5,urea,,,,,Urea,,,,,1,,,,,3,,,,,Bultos,,,,,,,,,,50,,,,,0,,,,,46,,,,,0,,,,,0,,,,,46,,,,,0,,,,,Fertilizante edafico,,,,,Fertilizante quimico,,,,,Fertilizante quimico,,,,,Fertilizacion edafica,,,,,NUTRIMON,,,,,5,,,,,,150,,,,,san joaquin,Tolima,GUAMO,,73319011,Fedearroz 67,1,Matched (3)
